date,base_rate,cpi,m2,hh_loan,corp_bond,gov_bond,credit_spread,hh_loan_yoy,kospi,usdkrw,sp500,vix,kospi_vol_20d,kospi_vol_60d,usdkrw_vol_20d,usdkrw_vol_60d,bis_ratio
2016-01-01,1.5,95.232,2108840.8,815207.3,2.53,,,9.204846604867534,1912.06005859375,1205.6300048828125,1940.239990234375,20.200000762939453,,,0.0795558250663097,0.0888386175384115,14.55
2016-02-01,1.5,95.64,2135969.9,818680.7,2.53,,,9.117722364755544,1916.6600341796875,1241.1300048828125,1932.22998046875,20.549999237060547,0.1753723678502982,,0.092234468062078,0.0877877216069659,14.55
2016-03-01,1.5,95.393,2132190.5,825506.0,2.53,,,9.32045811229374,1995.8499755859373,1140.22998046875,2059.739990234375,13.949999809265137,0.0586973074436279,,0.1172104251027533,0.0989943627562036,14.55
2016-04-01,1.5,95.573,2145161.1,833242.2,2.53,,,8.886274751685995,1994.1500244140625,1134.0,2065.300048828125,15.699999809265137,0.0728879087714717,,0.1138698559765876,0.1118448025224068,14.55
2016-05-01,1.5,95.63,2161918.8,843348.3,2.53,,,9.789418952632744,1983.4000244140625,1198.449951171875,2096.949951171875,14.1899995803833,,,0.107994438498262,0.1157128803378272,14.55
2016-06-01,1.25,95.611,2177447.8,853309.9,2.53,,,12.28533065034203,1970.3499755859373,1152.1500244140625,2098.860107421875,15.630000114440918,,,0.1174188882681044,0.1123046785717338,14.55
2016-07-01,1.25,95.431,2198323.4,861646.9,2.53,,,12.889139099467272,2016.18994140625,1123.3499755859375,2173.60009765625,11.869999885559082,0.1496257879716333,,0.1203822696549194,0.1165502000785908,14.55
2016-08-01,1.25,95.677,2215622.4,873305.7,2.53,,,12.96616185579438,2034.6500244140625,1118.3800048828125,2170.949951171875,13.420000076293944,0.0877419441101315,,0.0872135102470846,0.1094915410193507,14.55
2016-09-01,1.25,96.247,2214263.1,881665.9,2.53,,,12.948625283791682,2043.6300048828125,1101.6199951171875,2168.27001953125,13.289999961853027,0.1117735847638699,,0.097165542115807,0.0984443490355955,14.55
2016-10-01,1.25,96.379,2231772.2,891837.3,2.53,,,12.54860696320894,2008.18994140625,1146.699951171875,2126.14990234375,17.059999465942383,,,0.1077624002564436,0.0979846647669633,14.55
2016-11-01,1.25,96.237,2258938.8,903488.8,2.53,,,12.75341128536489,1983.47998046875,1167.8599853515625,2198.81005859375,13.329999923706056,0.1329484462756025,,0.1129484546532398,0.1064460138339405,14.55
2016-12-01,1.25,96.342,2260321.7,908675.7,2.53,,,11.856282928750804,2026.4599609375,1205.2900390625,2238.830078125,14.039999961853027,0.1088787462171722,0.1132938989049022,0.1055074315645577,0.1080353442373218,14.55
2017-01-01,1.25,97.366,2272490.1,908985.0,2.53,,,11.503540265157095,2067.570068359375,1169.2099609375,2278.8701171875,11.989999771118164,,,0.1194285054475469,0.1136526643880899,14.83
2017-02-01,1.25,97.632,2284498.5,912946.4,2.53,,,11.514342526946098,2091.639892578125,1133.93994140625,2363.639892578125,12.920000076293944,0.0614093752368768,,0.125374320480258,0.1171520117006735,14.83
2017-03-01,1.25,97.565,2289944.4,917092.7,2.53,,,11.094613485547033,2160.22998046875,1117.02001953125,2362.719970703125,12.369999885559082,0.0823771437234757,,0.0943139492541069,0.1151413570899802,14.83
2017-04-01,1.25,97.442,2313073.2,922033.7,2.53,,,10.656145356056149,2205.43994140625,1129.93994140625,2384.199951171875,10.81999969482422,0.0773578910798234,,0.0899919854923615,0.1010222073131639,14.83
2017-05-01,1.25,97.546,2321319.8,929148.3,2.53,,,10.173732489885843,2347.3798828125,1123.9000244140625,2411.800048828125,10.40999984741211,,,0.0769649894599382,0.0878937124129459,14.83
